Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento)
(s);(mm);(kN);(MPa);(%)
"271,7";"4,5";"10,0";"231,6";"4,5"
"271,8";"4,5";"10,0";"231,7";"4,5"
"271,8";"4,5";"10,1";"231,8";"4,5"
"271,8";"4,5";"10,1";"231,9";"4,5"
"271,8";"4,5";"10,1";"231,9";"4,5"
"271,8";"4,5";"10,1";"232,0";"4,5"
"271,9";"4,5";"10,1";"232,0";"4,5"
"271,9";"4,5";"10,1";"232,0";"4,5"
"271,9";"4,5";"10,1";"232,0";"4,5"
"271,9";"4,5";"10,1";"231,9";"4,5"
"271,9";"4,5";"10,0";"231,7";"4,5"
"272,0";"4,5";"10,0";"231,3";"4,5"
"272,0";"4,5";"10,0";"230,2";"4,5"
"272,0";"4,5";"9,9";"228,6";"4,5"
"272,0";"4,5";"9,9";"227,4";"4,5"
"272,0";"4,5";"9,8";"226,8";"4,5"
"272,1";"4,5";"9,8";"226,6";"4,5"
"272,1";"4,5";"9,8";"226,6";"4,5"
"272,1";"4,5";"9,8";"226,7";"4,5"
"272,1";"4,5";"9,8";"226,8";"4,5"
"272,1";"4,5";"9,8";"226,8";"4,5"
"272,2";"4,5";"9,8";"226,9";"4,5"
"272,2";"4,5";"9,8";"227,0";"4,5"
"272,2";"4,5";"9,8";"227,1";"4,5"
"272,2";"4,5";"9,9";"227,2";"4,5"
"272,2";"4,5";"9,9";"227,3";"4,5"
"272,3";"4,5";"9,9";"227,4";"4,5"
"272,3";"4,5";"9,9";"227,5";"4,5"
"272,3";"4,5";"9,9";"227,7";"4,5"
"272,3";"4,5";"9,9";"227,8";"4,5"
"272,3";"4,5";"9,9";"227,9";"4,5"
"272,4";"4,5";"9,9";"228,1";"4,5"
"272,4";"4,5";"9,9";"228,2";"4,5"
"272,4";"4,5";"9,9";"228,3";"4,5"
"272,4";"4,5";"9,9";"228,5";"4,5"
"272,4";"4,5";"9,9";"228,6";"4,5"
"272,5";"4,5";"9,9";"228,7";"4,5"
"272,5";"4,5";"9,9";"228,8";"4,5"
"272,5";"4,5";"9,9";"228,9";"4,5"
"272,5";"4,5";"9,9";"229,0";"4,5"
"272,5";"4,5";"9,9";"229,2";"4,5"
"272,6";"4,5";"9,9";"229,3";"4,5"
"272,6";"4,5";"10,0";"229,4";"4,5"
"272,6";"4,5";"10,0";"229,6";"4,5"
"272,6";"4,5";"10,0";"229,7";"4,5"
"272,6";"4,5";"10,0";"229,9";"4,5"
"272,7";"4,5";"10,0";"230,0";"4,5"
"272,7";"4,5";"10,0";"230,1";"4,5"
"272,7";"4,5";"10,0";"230,2";"4,5"
"272,7";"4,5";"10,0";"230,3";"4,5"
"272,7";"4,5";"10,0";"230,4";"4,5"
"272,8";"4,5";"10,0";"230,5";"4,5"
"272,8";"4,5";"10,0";"230,7";"4,5"
"272,8";"4,5";"10,0";"230,8";"4,5"
"272,8";"4,5";"10,0";"230,9";"4,5"
"272,8";"4,5";"10,0";"231,0";"4,5"
"272,9";"4,5";"10,0";"231,1";"4,5"
"272,9";"4,5";"10,0";"231,3";"4,5"
"272,9";"4,5";"10,0";"231,4";"4,5"
"272,9";"4,5";"10,0";"231,5";"4,5"
"272,9";"4,5";"10,0";"231,6";"4,5"
"273,0";"4,5";"10,0";"231,7";"4,5"
"273,0";"4,5";"10,1";"231,8";"4,5"
"273,0";"4,5";"10,1";"231,9";"4,5"
"273,0";"4,5";"10,1";"231,9";"4,5"
"273,0";"4,5";"10,1";"232,0";"4,5"
"273,1";"4,6";"10,1";"232,1";"4,6"
"273,1";"4,6";"10,1";"232,1";"4,6"
"273,1";"4,6";"10,1";"232,2";"4,6"
"273,1";"4,6";"10,1";"232,2";"4,6"
"273,1";"4,6";"10,1";"232,2";"4,6"
"273,2";"4,6";"10,1";"232,2";"4,6"
"273,2";"4,6";"10,1";"232,1";"4,6"
"273,2";"4,6";"10,1";"231,9";"4,6"
"273,2";"4,6";"10,0";"231,2";"4,6"
"273,2";"4,6";"10,0";"229,7";"4,6"
"273,3";"4,6";"9,9";"228,0";"4,6"
"273,3";"4,6";"9,8";"227,1";"4,6"
"273,3";"4,6";"9,8";"226,8";"4,6"
"273,3";"4,6";"9,8";"226,7";"4,6"
"273,3";"4,6";"9,8";"226,8";"4,6"
"273,4";"4,6";"9,8";"226,8";"4,6"
"273,4";"4,6";"9,8";"226,9";"4,6"
"273,4";"4,6";"9,8";"227,0";"4,6"
"273,4";"4,6";"9,8";"227,1";"4,6"
"273,4";"4,6";"9,9";"227,2";"4,6"
"273,5";"4,6";"9,9";"227,3";"4,6"
"273,5";"4,6";"9,9";"227,5";"4,6"
"273,5";"4,6";"9,9";"227,6";"4,6"
"273,5";"4,6";"9,9";"227,7";"4,6"
"273,5";"4,6";"9,9";"227,8";"4,6"
"273,6";"4,6";"9,9";"228,0";"4,6"
"273,6";"4,6";"9,9";"228,1";"4,6"
"273,6";"4,6";"9,9";"228,2";"4,6"
"273,6";"4,6";"9,9";"228,3";"4,6"
"273,6";"4,6";"9,9";"228,4";"4,6"
"273,7";"4,6";"9,9";"228,5";"4,6"
"273,7";"4,6";"9,9";"228,7";"4,6"
"273,7";"4,6";"9,9";"228,8";"4,6"
"273,7";"4,6";"9,9";"228,9";"4,6"
"273,7";"4,6";"9,9";"229,1";"4,6"
"273,8";"4,6";"9,9";"229,2";"4,6"
"273,8";"4,6";"9,9";"229,4";"4,6"
"273,8";"4,6";"10,0";"229,5";"4,6"
"273,8";"4,6";"10,0";"229,6";"4,6"
"273,8";"4,6";"10,0";"229,7";"4,6"
"273,9";"4,6";"10,0";"229,9";"4,6"
"273,9";"4,6";"10,0";"230,0";"4,6"
"273,9";"4,6";"10,0";"230,1";"4,6"
"273,9";"4,6";"10,0";"230,2";"4,6"
"273,9";"4,6";"10,0";"230,3";"4,6"
"274,0";"4,6";"10,0";"230,4";"4,6"
"274,0";"4,6";"10,0";"230,5";"4,6"
"274,0";"4,6";"10,0";"230,7";"4,6"
"274,0";"4,6";"10,0";"230,8";"4,6"
"274,0";"4,6";"10,0";"230,9";"4,6"
"274,1";"4,6";"10,0";"231,0";"4,6"
"274,1";"4,6";"10,0";"231,2";"4,6"
"274,1";"4,6";"10,0";"231,3";"4,6"
"274,1";"4,6";"10,0";"231,4";"4,6"
"274,1";"4,6";"10,0";"231,5";"4,6"
"274,2";"4,6";"10,0";"231,6";"4,6"
"274,2";"4,6";"10,0";"231,7";"4,6"
"274,2";"4,6";"10,1";"231,8";"4,6"
"274,2";"4,6";"10,1";"231,9";"4,6"
"274,2";"4,6";"10,1";"232,0";"4,6"
"274,3";"4,6";"10,1";"232,0";"4,6"
"274,3";"4,6";"10,1";"232,1";"4,6"
"274,3";"4,6";"10,1";"232,2";"4,6"
"274,3";"4,6";"10,1";"232,3";"4,6"
"274,3";"4,6";"10,1";"232,4";"4,6"
"274,4";"4,6";"10,1";"232,5";"4,6"
"274,4";"4,6";"10,1";"232,5";"4,6"
"274,4";"4,6";"10,1";"232,5";"4,6"
"274,4";"4,6";"10,1";"232,5";"4,6"
"274,4";"4,6";"10,1";"232,4";"4,6"
"274,5";"4,6";"10,1";"232,2";"4,6"
"274,5";"4,6";"10,1";"231,8";"4,6"
"274,5";"4,6";"10,0";"230,9";"4,6"
"274,5";"4,6";"10,0";"229,5";"4,6"
"274,5";"4,6";"9,9";"228,3";"4,6"
"274,6";"4,6";"9,9";"227,6";"4,6"
"274,6";"4,6";"9,9";"227,4";"4,6"
"274,6";"4,6";"9,9";"227,4";"4,6"
"274,6";"4,6";"9,9";"227,5";"4,6"
"274,6";"4,6";"9,9";"227,6";"4,6"
"274,7";"4,6";"9,9";"227,7";"4,6"
"274,7";"4,6";"9,9";"227,8";"4,6"
"274,7";"4,6";"9,9";"227,9";"4,6"
"274,7";"4,6";"9,9";"227,9";"4,6"
"274,7";"4,6";"9,9";"228,0";"4,6"
"274,8";"4,6";"9,9";"228,1";"4,6"
"274,8";"4,6";"9,9";"228,3";"4,6"
"274,8";"4,6";"9,9";"228,4";"4,6"
"274,8";"4,6";"9,9";"228,5";"4,6"
"274,8";"4,6";"9,9";"228,6";"4,6"
"274,9";"4,6";"9,9";"228,7";"4,6"
"274,9";"4,6";"9,9";"228,8";"4,6"
"274,9";"4,6";"9,9";"229,0";"4,6"
"274,9";"4,6";"9,9";"229,1";"4,6"
"274,9";"4,6";"9,9";"229,3";"4,6"
"275,0";"4,6";"9,9";"229,4";"4,6"
"275,0";"4,6";"10,0";"229,5";"4,6"
"275,0";"4,6";"10,0";"229,7";"4,6"
"275,0";"4,6";"10,0";"229,8";"4,6"
"275,0";"4,6";"10,0";"229,9";"4,6"
"275,1";"4,6";"10,0";"230,0";"4,6"
"275,1";"4,6";"10,0";"230,1";"4,6"
"275,1";"4,6";"10,0";"230,2";"4,6"
"275,1";"4,6";"10,0";"230,3";"4,6"
"275,1";"4,6";"10,0";"230,5";"4,6"
"275,2";"4,6";"10,0";"230,6";"4,6"
"275,2";"4,6";"10,0";"230,7";"4,6"
"275,2";"4,6";"10,0";"230,9";"4,6"
"275,2";"4,6";"10,0";"231,0";"4,6"
"275,2";"4,6";"10,0";"231,1";"4,6"
"275,3";"4,6";"10,0";"231,3";"4,6"
"275,3";"4,6";"10,0";"231,4";"4,6"
"275,3";"4,6";"10,0";"231,5";"4,6"
"275,3";"4,6";"10,0";"231,6";"4,6"
"275,3";"4,6";"10,0";"231,7";"4,6"
"275,4";"4,6";"10,1";"231,8";"4,6"
"275,4";"4,6";"10,1";"231,9";"4,6"
"275,4";"4,6";"10,1";"232,0";"4,6"
"275,4";"4,6";"10,1";"232,1";"4,6"
"275,4";"4,6";"10,1";"232,2";"4,6"
"275,5";"4,6";"10,1";"232,3";"4,6"
"275,5";"4,6";"10,1";"232,4";"4,6"
"275,5";"4,6";"10,1";"232,5";"4,6"
"275,5";"4,6";"10,1";"232,6";"4,6"
"275,5";"4,6";"10,1";"232,7";"4,6"
"275,6";"4,6";"10,1";"232,7";"4,6"
"275,6";"4,6";"10,1";"232,8";"4,6"
"275,6";"4,6";"10,1";"232,8";"4,6"
"275,6";"4,6";"10,1";"232,8";"4,6"
"275,6";"4,6";"10,1";"232,7";"4,6"
"275,7";"4,6";"10,1";"232,7";"4,6"
"275,7";"4,6";"10,1";"232,5";"4,6"
"275,7";"4,6";"10,1";"232,3";"4,6"
"275,7";"4,6";"10,1";"231,9";"4,6"
"275,7";"4,6";"10,0";"231,4";"4,6"
"275,8";"4,6";"10,0";"230,7";"4,6"
"275,8";"4,6";"10,0";"230,0";"4,6"
"275,8";"4,6";"10,0";"229,5";"4,6"
"275,8";"4,6";"9,9";"229,3";"4,6"
"275,8";"4,6";"9,9";"229,1";"4,6"
"275,9";"4,6";"9,9";"229,1";"4,6"
"275,9";"4,6";"9,9";"229,1";"4,6"
"275,9";"4,6";"9,9";"229,1";"4,6"
"275,9";"4,6";"9,9";"229,2";"4,6"
"275,9";"4,6";"9,9";"229,3";"4,6"
"276,0";"4,6";"9,9";"229,3";"4,6"
"276,0";"4,6";"10,0";"229,4";"4,6"
"276,0";"4,6";"10,0";"229,5";"4,6"
"276,0";"4,6";"10,0";"229,6";"4,6"
"276,0";"4,6";"10,0";"229,7";"4,6"
"276,1";"4,6";"10,0";"229,9";"4,6"
"276,1";"4,6";"10,0";"230,0";"4,6"
"276,1";"4,6";"10,0";"230,1";"4,6"
"276,1";"4,6";"10,0";"230,2";"4,6"
"276,1";"4,6";"10,0";"230,4";"4,6"
"276,2";"4,6";"10,0";"230,5";"4,6"
"276,2";"4,6";"10,0";"230,6";"4,6"
"276,2";"4,6";"10,0";"230,7";"4,6"
"276,2";"4,6";"10,0";"230,8";"4,6"
"276,2";"4,6";"10,0";"230,9";"4,6"
"276,3";"4,6";"10,0";"231,0";"4,6"
"276,3";"4,6";"10,0";"231,1";"4,6"
"276,3";"4,6";"10,0";"231,2";"4,6"
"276,3";"4,6";"10,0";"231,4";"4,6"
"276,3";"4,6";"10,0";"231,5";"4,6"
"276,4";"4,6";"10,0";"231,6";"4,6"
"276,4";"4,6";"10,1";"231,7";"4,6"
"276,4";"4,6";"10,1";"231,9";"4,6"
"276,4";"4,6";"10,1";"232,0";"4,6"
"276,4";"4,6";"10,1";"232,1";"4,6"
"276,5";"4,6";"10,1";"232,2";"4,6"
"276,5";"4,6";"10,1";"232,3";"4,6"
"276,5";"4,6";"10,1";"232,4";"4,6"
"276,5";"4,6";"10,1";"232,4";"4,6"
"276,5";"4,6";"10,1";"232,5";"4,6"
"276,6";"4,6";"10,1";"232,6";"4,6"
"276,6";"4,6";"10,1";"232,7";"4,6"
"276,6";"4,6";"10,1";"232,8";"4,6"
"276,6";"4,6";"10,1";"232,9";"4,6"
"276,6";"4,6";"10,1";"233,0";"4,6"
"276,7";"4,6";"10,1";"233,0";"4,6"
"276,7";"4,6";"10,1";"233,1";"4,6"
"276,7";"4,6";"10,1";"233,2";"4,6"
"276,7";"4,6";"10,1";"233,2";"4,6"
"276,7";"4,6";"10,1";"233,2";"4,6"
"276,8";"4,6";"10,1";"233,2";"4,6"
"276,8";"4,6";"10,1";"233,1";"4,6"
"276,8";"4,6";"10,1";"233,0";"4,6"
"276,8";"4,6";"10,1";"232,9";"4,6"
"276,8";"4,6";"10,1";"232,8";"4,6"
"276,9";"4,6";"10,1";"232,7";"4,6"
"276,9";"4,6";"10,1";"232,5";"4,6"
"276,9";"4,6";"10,1";"232,3";"4,6"
"276,9";"4,6";"10,1";"232,1";"4,6"
"276,9";"4,6";"10,1";"231,9";"4,6"
"277,0";"4,6";"10,1";"231,8";"4,6"
"277,0";"4,6";"10,0";"231,6";"4,6"
"277,0";"4,6";"10,0";"231,4";"4,6"
"277,0";"4,6";"10,0";"231,3";"4,6"
"277,0";"4,6";"10,0";"231,2";"4,6"
"277,1";"4,6";"10,0";"231,2";"4,6"
"277,1";"4,6";"10,0";"231,2";"4,6"
"277,1";"4,6";"10,0";"231,1";"4,6"
"277,1";"4,6";"10,0";"231,2";"4,6"
"277,1";"4,6";"10,0";"231,2";"4,6"
"277,2";"4,6";"10,0";"231,2";"4,6"
"277,2";"4,6";"10,0";"231,3";"4,6"
"277,2";"4,6";"10,0";"231,4";"4,6"
"277,2";"4,6";"10,0";"231,5";"4,6"
"277,2";"4,6";"10,0";"231,6";"4,6"
"277,3";"4,6";"10,0";"231,6";"4,6"
"277,3";"4,6";"10,1";"231,7";"4,6"
"277,3";"4,6";"10,1";"231,8";"4,6"
"277,3";"4,6";"10,1";"231,9";"4,6"
"277,3";"4,6";"10,1";"232,0";"4,6"
"277,4";"4,6";"10,1";"232,0";"4,6"
"277,4";"4,6";"10,1";"232,1";"4,6"
"277,4";"4,6";"10,1";"232,2";"4,6"
"277,4";"4,6";"10,1";"232,3";"4,6"
"277,4";"4,6";"10,1";"232,4";"4,6"
"277,5";"4,6";"10,1";"232,5";"4,6"
"277,5";"4,6";"10,1";"232,6";"4,6"
"277,5";"4,6";"10,1";"232,6";"4,6"
"277,5";"4,6";"10,1";"232,7";"4,6"
"277,5";"4,6";"10,1";"232,8";"4,6"
"277,6";"4,6";"10,1";"232,9";"4,6"
"277,6";"4,6";"10,1";"233,0";"4,6"
"277,6";"4,6";"10,1";"233,1";"4,6"
"277,6";"4,6";"10,1";"233,1";"4,6"
"277,6";"4,6";"10,1";"233,2";"4,6"
"277,7";"4,6";"10,1";"233,2";"4,6"
"277,7";"4,6";"10,1";"233,3";"4,6"
"277,7";"4,6";"10,1";"233,3";"4,6"
"277,7";"4,6";"10,1";"233,3";"4,6"
"277,7";"4,6";"10,1";"233,3";"4,6"
"277,8";"4,6";"10,1";"233,2";"4,6"
"277,8";"4,6";"10,1";"233,1";"4,6"
"277,8";"4,6";"10,1";"233,0";"4,6"
"277,8";"4,6";"10,1";"232,9";"4,6"
"277,8";"4,6";"10,1";"232,8";"4,6"
"277,9";"4,6";"10,1";"232,7";"4,6"
"277,9";"4,6";"10,1";"232,5";"4,6"
"277,9";"4,6";"10,1";"232,3";"4,6"
"277,9";"4,6";"10,1";"232,1";"4,6"
"277,9";"4,6";"10,1";"231,9";"4,6"
"278,0";"4,6";"10,1";"231,8";"4,6"
"278,0";"4,6";"10,1";"231,8";"4,6"
"278,0";"4,6";"10,1";"231,7";"4,6"
"278,0";"4,6";"10,1";"231,7";"4,6"
"278,0";"4,6";"10,1";"231,8";"4,6"
"278,1";"4,6";"10,1";"231,8";"4,6"
"278,1";"4,6";"10,1";"231,9";"4,6"
"278,1";"4,6";"10,1";"231,9";"4,6"
"278,1";"4,6";"10,1";"232,0";"4,6"
"278,1";"4,6";"10,1";"232,1";"4,6"
"278,2";"4,6";"10,1";"232,1";"4,6"
"278,2";"4,6";"10,1";"232,2";"4,6"
"278,2";"4,6";"10,1";"232,3";"4,6"
"278,2";"4,6";"10,1";"232,3";"4,6"
"278,2";"4,6";"10,1";"232,4";"4,6"
"278,3";"4,6";"10,1";"232,4";"4,6"
"278,3";"4,6";"10,1";"232,5";"4,6"
"278,3";"4,6";"10,1";"232,5";"4,6"
"278,3";"4,6";"10,1";"232,6";"4,6"
"278,3";"4,6";"10,1";"232,7";"4,6"
"278,4";"4,6";"10,1";"232,7";"4,6"
"278,4";"4,6";"10,1";"232,8";"4,6"
"278,4";"4,6";"10,1";"232,9";"4,6"
"278,4";"4,6";"10,1";"233,0";"4,6"
"278,4";"4,6";"10,1";"233,0";"4,6"
"278,5";"4,6";"10,1";"233,1";"4,6"
"278,5";"4,6";"10,1";"233,2";"4,6"
"278,5";"4,6";"10,1";"233,2";"4,6"
"278,5";"4,6";"10,1";"233,2";"4,6"
"278,5";"4,6";"10,1";"233,2";"4,6"
"278,6";"4,6";"10,1";"233,3";"4,6"
"278,6";"4,6";"10,1";"233,3";"4,6"
"278,6";"4,6";"10,1";"233,3";"4,6"
"278,6";"4,6";"10,1";"233,3";"4,6"
"278,6";"4,6";"10,1";"233,3";"4,6"
"278,7";"4,6";"10,1";"233,3";"4,6"
"278,7";"4,6";"10,1";"233,3";"4,6"
"278,7";"4,6";"10,1";"233,2";"4,6"
"278,7";"4,6";"10,1";"233,2";"4,6"
"278,7";"4,6";"10,1";"233,2";"4,6"
"278,8";"4,6";"10,1";"233,2";"4,6"
"278,8";"4,6";"10,1";"233,2";"4,6"
"278,8";"4,6";"10,1";"233,2";"4,6"
"278,8";"4,6";"10,1";"233,2";"4,6"
"278,8";"4,6";"10,1";"233,1";"4,6"
"278,9";"4,6";"10,1";"233,1";"4,6"
"278,9";"4,6";"10,1";"233,2";"4,6"
"278,9";"4,6";"10,1";"233,2";"4,6"
"278,9";"4,6";"10,1";"233,2";"4,6"
"278,9";"4,6";"10,1";"233,2";"4,6"
"279,0";"4,6";"10,1";"233,3";"4,6"
"279,0";"4,6";"10,1";"233,3";"4,6"
"279,0";"4,6";"10,1";"233,4";"4,6"
"279,0";"4,6";"10,1";"233,4";"4,6"
"279,0";"4,6";"10,1";"233,4";"4,6"
"279,1";"4,7";"10,1";"233,4";"4,7"
"279,1";"4,7";"10,1";"233,4";"4,7"
"279,1";"4,7";"10,1";"233,4";"4,7"
"279,1";"4,7";"10,1";"233,4";"4,7"
"279,1";"4,7";"10,1";"233,3";"4,7"
"279,2";"4,7";"10,1";"233,3";"4,7"
"279,2";"4,7";"10,1";"233,3";"4,7"
"279,2";"4,7";"10,1";"233,2";"4,7"
"279,2";"4,7";"10,1";"233,2";"4,7"
"279,2";"4,7";"10,1";"233,1";"4,7"
"279,3";"4,7";"10,1";"233,0";"4,7"
"279,3";"4,7";"10,1";"232,9";"4,7"
"279,3";"4,7";"10,1";"232,8";"4,7"
"279,3";"4,7";"10,1";"232,6";"4,7"
"279,3";"4,7";"10,1";"232,5";"4,7"
"279,4";"4,7";"10,1";"232,4";"4,7"
"279,4";"4,7";"10,1";"232,2";"4,7"
"279,4";"4,7";"10,1";"232,1";"4,7"
"279,4";"4,7";"10,1";"232,1";"4,7"
"279,4";"4,7";"10,1";"232,0";"4,7"
"279,5";"4,7";"10,1";"232,0";"4,7"
"279,5";"4,7";"10,1";"232,0";"4,7"
"279,5";"4,7";"10,1";"232,1";"4,7"
"279,5";"4,7";"10,1";"232,1";"4,7"
"279,5";"4,7";"10,1";"232,2";"4,7"
"279,6";"4,7";"10,1";"232,3";"4,7"
"279,6";"4,7";"10,1";"232,4";"4,7"
"279,6";"4,7";"10,1";"232,5";"4,7"
"279,6";"4,7";"10,1";"232,6";"4,7"
"279,6";"4,7";"10,1";"232,6";"4,7"
"279,7";"4,7";"10,1";"232,7";"4,7"
"279,7";"4,7";"10,1";"232,8";"4,7"
"279,7";"4,7";"10,1";"232,9";"4,7"
"279,7";"4,7";"10,1";"232,9";"4,7"
"279,7";"4,7";"10,1";"233,0";"4,7"
"279,8";"4,7";"10,1";"233,1";"4,7"
"279,8";"4,7";"10,1";"233,2";"4,7"
"279,8";"4,7";"10,1";"233,2";"4,7"
"279,8";"4,7";"10,1";"233,3";"4,7"
"279,8";"4,7";"10,1";"233,4";"4,7"
"279,9";"4,7";"10,1";"233,5";"4,7"
"279,9";"4,7";"10,1";"233,6";"4,7"
"279,9";"4,7";"10,1";"233,7";"4,7"
"279,9";"4,7";"10,1";"233,8";"4,7"
"279,9";"4,7";"10,1";"233,8";"4,7"
"280,0";"4,7";"10,1";"233,9";"4,7"
"280,0";"4,7";"10,1";"233,9";"4,7"
"280,0";"4,7";"10,1";"233,9";"4,7"
"280,0";"4,7";"10,1";"233,9";"4,7"
"280,0";"4,7";"10,1";"233,9";"4,7"
"280,1";"4,7";"10,1";"233,9";"4,7"
"280,1";"4,7";"10,1";"233,9";"4,7"
"280,1";"4,7";"10,1";"233,9";"4,7"
"280,1";"4,7";"10,1";"233,9";"4,7"
"280,1";"4,7";"10,1";"233,9";"4,7"
"280,2";"4,7";"10,1";"233,9";"4,7"
"280,2";"4,7";"10,1";"233,9";"4,7"
"280,2";"4,7";"10,1";"233,9";"4,7"
"280,2";"4,7";"10,1";"233,9";"4,7"
"280,2";"4,7";"10,1";"233,9";"4,7"
"280,3";"4,7";"10,1";"233,9";"4,7"
"280,3";"4,7";"10,1";"233,9";"4,7"
"280,3";"4,7";"10,1";"233,9";"4,7"
"280,3";"4,7";"10,1";"233,9";"4,7"
"280,3";"4,7";"10,1";"234,0";"4,7"
"280,4";"4,7";"10,2";"234,1";"4,7"
"280,4";"4,7";"10,2";"234,1";"4,7"
"280,4";"4,7";"10,2";"234,2";"4,7"
"280,4";"4,7";"10,2";"234,3";"4,7"
"280,4";"4,7";"10,2";"234,3";"4,7"
"280,5";"4,7";"10,2";"234,4";"4,7"
"280,5";"4,7";"10,2";"234,5";"4,7"
"280,5";"4,7";"10,2";"234,6";"4,7"
"280,5";"4,7";"10,2";"234,6";"4,7"
"280,5";"4,7";"10,2";"234,7";"4,7"
"280,6";"4,7";"10,2";"234,7";"4,7"
"280,6";"4,7";"10,2";"234,8";"4,7"
"280,6";"4,7";"10,2";"234,8";"4,7"
"280,6";"4,7";"10,2";"234,9";"4,7"
"280,6";"4,7";"10,2";"234,9";"4,7"
"280,7";"4,7";"10,2";"235,0";"4,7"
"280,7";"4,7";"10,2";"235,0";"4,7"
"280,7";"4,7";"10,2";"235,1";"4,7"
"280,7";"4,7";"10,2";"235,2";"4,7"
"280,7";"4,7";"10,2";"235,2";"4,7"
"280,8";"4,7";"10,2";"235,3";"4,7"
"280,8";"4,7";"10,2";"235,3";"4,7"
"280,8";"4,7";"10,2";"235,3";"4,7"
"280,8";"4,7";"10,2";"235,3";"4,7"
"280,8";"4,7";"10,2";"235,4";"4,7"
"280,9";"4,7";"10,2";"235,4";"4,7"
"280,9";"4,7";"10,2";"235,4";"4,7"
"280,9";"4,7";"10,2";"235,4";"4,7"
"280,9";"4,7";"10,2";"235,4";"4,7"
"280,9";"4,7";"10,2";"235,4";"4,7"
"281,0";"4,7";"10,2";"235,5";"4,7"
"281,0";"4,7";"10,2";"235,5";"4,7"
"281,0";"4,7";"10,2";"235,5";"4,7"
"281,0";"4,7";"10,2";"235,5";"4,7"
"281,0";"4,7";"10,2";"235,6";"4,7"
"281,1";"4,7";"10,2";"235,6";"4,7"
"281,1";"4,7";"10,2";"235,6";"4,7"
"281,1";"4,7";"10,2";"235,6";"4,7"
"281,1";"4,7";"10,2";"235,6";"4,7"
"281,1";"4,7";"10,2";"235,5";"4,7"
"281,2";"4,7";"10,2";"235,5";"4,7"
"281,2";"4,7";"10,2";"235,5";"4,7"
"281,2";"4,7";"10,2";"235,4";"4,7"
"281,2";"4,7";"10,2";"235,4";"4,7"
"281,2";"4,7";"10,2";"235,4";"4,7"
"281,3";"4,7";"10,2";"235,3";"4,7"
"281,3";"4,7";"10,2";"235,3";"4,7"
"281,3";"4,7";"10,2";"235,2";"4,7"
"281,3";"4,7";"10,2";"235,1";"4,7"
"281,3";"4,7";"10,2";"235,1";"4,7"
"281,4";"4,7";"10,2";"234,9";"4,7"
"281,4";"4,7";"10,2";"234,8";"4,7"
"281,4";"4,7";"10,2";"234,5";"4,7"
"281,4";"4,7";"10,2";"234,2";"4,7"
"281,4";"4,7";"10,1";"233,6";"4,7"
"281,5";"4,7";"10,1";"232,7";"4,7"
"281,5";"4,7";"10,0";"231,2";"4,7"
"281,5";"4,7";"10,0";"229,9";"4,7"
"281,5";"4,7";"9,9";"229,1";"4,7"
"281,5";"4,7";"9,9";"228,8";"4,7"
"281,6";"4,7";"9,9";"228,7";"4,7"
"281,6";"4,7";"9,9";"228,7";"4,7"
"281,6";"4,7";"9,9";"228,8";"4,7"
"281,6";"4,7";"9,9";"228,8";"4,7"
"281,6";"4,7";"9,9";"228,9";"4,7"
"281,7";"4,7";"9,9";"229,0";"4,7"
"281,7";"4,7";"9,9";"229,1";"4,7"
"281,7";"4,7";"9,9";"229,1";"4,7"
"281,7";"4,7";"9,9";"229,2";"4,7"
"281,7";"4,7";"9,9";"229,3";"4,7"
"281,8";"4,7";"10,0";"229,4";"4,7"
"281,8";"4,7";"10,0";"229,5";"4,7"
"281,8";"4,7";"10,0";"229,6";"4,7"
"281,8";"4,7";"10,0";"229,7";"4,7"
"281,8";"4,7";"10,0";"229,8";"4,7"
"281,9";"4,7";"10,0";"230,0";"4,7"
"281,9";"4,7";"10,0";"230,1";"4,7"
"281,9";"4,7";"10,0";"230,2";"4,7"
"281,9";"4,7";"10,0";"230,4";"4,7"
"281,9";"4,7";"10,0";"230,5";"4,7"
"282,0";"4,7";"10,0";"230,6";"4,7"
"282,0";"4,7";"10,0";"230,7";"4,7"
"282,0";"4,7";"10,0";"230,8";"4,7"
"282,0";"4,7";"10,0";"231,0";"4,7"
"282,0";"4,7";"10,0";"231,1";"4,7"
"282,1";"4,7";"10,0";"231,2";"4,7"
"282,1";"4,7";"10,0";"231,3";"4,7"
"282,1";"4,7";"10,0";"231,4";"4,7"
"282,1";"4,7";"10,0";"231,5";"4,7"
"282,1";"4,7";"10,0";"231,6";"4,7"
"282,2";"4,7";"10,1";"231,8";"4,7"
"282,2";"4,7";"10,1";"231,9";"4,7"
"282,2";"4,7";"10,1";"232,0";"4,7"
"282,2";"4,7";"10,1";"232,2";"4,7"
"282,2";"4,7";"10,1";"232,3";"4,7"
"282,3";"4,7";"10,1";"232,4";"4,7"
"282,3";"4,7";"10,1";"232,5";"4,7"
"282,3";"4,7";"10,1";"232,6";"4,7"
"282,3";"4,7";"10,1";"232,7";"4,7"
"282,3";"4,7";"10,1";"232,8";"4,7"
"282,4";"4,7";"10,1";"232,9";"4,7"
"282,4";"4,7";"10,1";"233,0";"4,7"
"282,4";"4,7";"10,1";"233,1";"4,7"
"282,4";"4,7";"10,1";"233,3";"4,7"
"282,4";"4,7";"10,1";"233,4";"4,7"
